NC_030999.1:935714-938649	NODE_961_length_6872_cov_14.141558	100.000	848	0	0	2089	2936	1	848	0.0	1530
NC_030999.1:935714-938649	NODE_1007_length_6137_cov_14.169352	94.575	848	46	0	2089	2936	1	848	0.0	1323
NC_030999.1:935714-938649	NODE_8776_length_228_cov_12.959538	100.000	228	0	0	1118	1345	1	228	1.06e-113	412
NC_030999.1:935714-938649	NODE_8775_length_228_cov_13.450867	98.246	228	4	0	1118	1345	1	228	2.85e-108	394
NC_030999.1:935714-938649	NODE_9809_length_204_cov_15.395973	100.000	204	0	0	1924	2127	204	1	1.14e-100	369
NC_030999.1:935714-938649	NODE_10145_length_197_cov_27.028169	100.000	197	0	0	1604	1800	1	197	7.17e-97	356
NC_030999.1:935714-938649	NODE_9538_length_210_cov_13.258065	94.762	210	5	1	1924	2127	210	1	2.85e-89	331
NC_030999.1:935714-938649	NODE_11364_length_175_cov_27.983333	100.000	175	0	0	778	952	175	1	6.29e-85	316
NC_030999.1:935714-938649	NODE_12314_length_163_cov_11.148148	100.000	163	0	0	235	397	163	1	2.05e-78	295
NC_030999.1:935714-938649	NODE_12561_length_160_cov_14.028571	100.000	160	0	0	898	1057	160	1	8.74e-77	289
NC_030999.1:935714-938649	NODE_12803_length_157_cov_24.166667	100.000	157	0	0	470	626	1	157	3.72e-75	284
NC_030999.1:935714-938649	NODE_12555_length_160_cov_15.876190	98.750	160	2	0	898	1057	160	1	4.53e-74	280
NC_030999.1:935714-938649	NODE_13182_length_153_cov_14.979592	100.000	153	0	0	113	265	1	153	5.51e-73	277
NC_030999.1:935714-938649	NODE_12309_length_163_cov_13.203704	96.933	163	5	0	235	397	163	1	2.34e-71	272
NC_030999.1:935714-938649	NODE_13516_length_149_cov_28.276596	100.000	149	0	0	628	776	149	1	8.18e-71	269
NC_030999.1:935714-938649	NODE_13188_length_153_cov_14.010204	98.693	153	2	0	113	265	153	1	2.86e-70	268
NC_030999.1:935714-938649	NODE_14519_length_139_cov_14.702381	100.000	139	0	0	386	524	1	139	2.20e-65	251
NC_030999.1:935714-938649	NODE_15100_length_133_cov_27.012821	100.000	133	0	0	1394	1526	1	133	3.97e-62	241
NC_030999.1:935714-938649	NODE_14521_length_139_cov_14.607143	97.122	139	4	0	386	524	1	139	5.89e-60	233
NC_030999.1:935714-938649	NODE_9192_length_218_cov_13.085890	100.000	120	0	0	1	120	120	1	4.53e-55	217
NC_030999.1:935714-938649	NODE_16711_length_119_cov_15.937500	100.000	119	0	0	1330	1448	1	119	1.58e-54	215
NC_030999.1:935714-938649	NODE_16722_length_119_cov_13.796875	98.319	119	2	0	1330	1448	1	119	8.19e-52	206
NC_030999.1:935714-938649	NODE_9190_length_218_cov_14.000000	97.500	120	3	0	1	120	120	1	9.98e-51	204
NC_030999.1:935714-938649	NODE_17574_length_112_cov_11.684211	100.000	112	0	0	1547	1658	1	112	9.98e-51	203
NC_030999.1:935714-938649	NODE_19216_length_111_cov_10.375000	100.000	111	0	0	572	682	1	111	3.48e-50	201
NC_030999.1:935714-938649	NODE_19109_length_111_cov_11.392857	100.000	111	0	0	722	832	111	1	3.48e-50	201
NC_030999.1:935714-938649	NODE_18982_length_111_cov_12.589286	100.000	111	0	0	1017	1127	1	111	3.48e-50	201
NC_030999.1:935714-938649	NODE_18962_length_111_cov_12.767857	100.000	111	0	0	1472	1582	111	1	3.48e-50	201
NC_030999.1:935714-938649	NODE_18910_length_111_cov_13.053571	100.000	111	0	0	1835	1945	111	1	3.48e-50	201
NC_030999.1:935714-938649	NODE_18338_length_111_cov_16.232143	100.000	111	0	0	1746	1856	1	111	3.48e-50	201
NC_030999.1:935714-938649	NODE_19268_length_111_cov_10.107143	99.099	111	1	0	1017	1127	1	111	1.48e-48	196
NC_030999.1:935714-938649	NODE_19140_length_111_cov_11.000000	99.099	111	1	0	572	682	1	111	1.48e-48	196
NC_030999.1:935714-938649	NODE_18919_length_111_cov_13.000000	99.099	111	1	0	1835	1945	111	1	1.48e-48	196
NC_030999.1:935714-938649	NODE_18875_length_111_cov_13.250000	99.099	111	1	0	1746	1856	1	111	1.48e-48	196
NC_030999.1:935714-938649	NODE_18871_length_111_cov_13.267857	99.099	111	1	0	722	832	111	1	1.48e-48	196
NC_030999.1:935714-938649	NODE_18466_length_111_cov_15.392857	99.099	111	1	0	1472	1582	111	1	1.48e-48	196
NC_030999.1:935714-938649	NODE_17571_length_112_cov_12.315789	98.214	112	2	0	1547	1658	1	112	5.17e-48	194
NC_030999.1:935714-938649	NODE_22071_length_102_cov_26.531915	100.000	102	0	0	66	167	102	1	2.68e-45	185
NC_030999.1:935714-938649	NODE_22209_length_100_cov_28.288889	100.000	100	0	0	1073	1172	1	100	3.26e-44	181
NC_030999.1:935714-938649	NODE_22385_length_98_cov_23.302326	100.000	98	0	0	343	440	1	98	3.97e-43	178
NC_030999.1:935714-938649	NODE_22703_length_94_cov_29.897436	100.000	94	0	0	1291	1384	1	94	5.90e-41	170
NC_030999.1:935714-938649	NODE_23333_length_88_cov_26.515152	100.000	88	0	0	1891	1978	88	1	1.07e-37	159
NC_030999.1:935714-938649	NODE_23321_length_88_cov_30.363636	100.000	88	0	0	1802	1889	1	88	1.07e-37	159
NC_030999.1:935714-938649	NODE_24491_length_79_cov_26.791667	100.000	79	0	0	211	289	79	1	8.20e-33	143
NC_030999.1:935714-938649	NODE_25388_length_74_cov_28.263158	100.000	74	0	0	1528	1601	1	74	4.25e-30	134
NC_030999.1:935714-938649	NODE_26106_length_71_cov_18.937500	100.000	71	0	0	2073	2143	1	71	1.81e-28	129
NC_030999.1:935714-938649	NODE_26517_length_69_cov_29.428571	100.000	69	0	0	1003	1071	69	1	2.20e-27	125
NC_030999.1:935714-938649	NODE_1180_length_4466_cov_14.686239	76.543	81	19	0	2050	2130	2878	2958	7.68e-08	61.7
NC_030999.1:935714-938649	NODE_1180_length_4466_cov_14.686239	76.271	59	13	1	1726	1783	2578	2636	0.072	41.0
NC_030999.1:935714-938649	NODE_1180_length_4466_cov_14.686239	86.667	30	4	0	402	431	1266	1295	0.88	37.4
NC_030999.1:935714-938649	NODE_1180_length_4466_cov_14.686239	80.000	40	8	0	1933	1972	2782	2821	0.88	37.4
NC_030999.1:935714-938649	NODE_957_length_6917_cov_7.860391	73.239	71	19	0	2697	2767	1133	1063	0.021	43.7
NC_030999.1:935714-938649	NODE_11456_length_174_cov_12.521008	68.750	112	28	2	2645	2755	22	127	0.021	42.8
NC_030999.1:935714-938649	NODE_11454_length_174_cov_12.722689	74.576	59	15	0	2697	2755	69	127	0.25	40.1
NC_030999.1:935714-938649	NODE_57_length_144229_cov_7.449027	95.833	24	1	0	1215	1238	79395	79418	0.25	40.1
NC_030999.1:935714-938649	NODE_835_length_9029_cov_7.558502	100.000	21	0	0	2279	2299	3442	3422	0.25	39.2
NC_030999.1:935714-938649	NODE_98_length_107026_cov_7.717166	78.261	46	10	0	1215	1260	30352	30397	0.25	39.2
NC_030999.1:935714-938649	NODE_1310_length_3710_cov_7.760328	89.286	28	3	0	2533	2560	2598	2625	0.88	38.3
NC_030999.1:935714-938649	NODE_550_length_22433_cov_7.439852	95.652	23	1	0	2844	2866	13932	13910	0.88	38.3
NC_030999.1:935714-938649	NODE_66_length_133667_cov_7.451846	78.846	52	9	2	1775	1826	116491	116442	0.88	38.3
NC_030999.1:935714-938649	NODE_10093_length_198_cov_20.566434	86.667	30	4	0	1544	1573	106	77	0.88	37.4
NC_030999.1:935714-938649	NODE_964_length_6793_cov_7.472247	86.667	30	4	0	584	613	4218	4189	0.88	37.4
NC_030999.1:935714-938649	NODE_480_length_27856_cov_7.465343	88.889	27	3	0	568	594	10758	10784	3.1	36.5
NC_030999.1:935714-938649	NODE_289_length_51491_cov_7.615756	81.579	38	4	1	1768	1805	31209	31243	3.1	36.5
NC_030999.1:935714-938649	NODE_67_length_132617_cov_7.435962	88.889	27	3	0	149	175	47537	47563	3.1	36.5
NC_030999.1:935714-938649	NODE_6_length_251567_cov_7.480478	89.655	29	2	1	1914	1942	19038	19011	3.1	36.5
NC_030999.1:935714-938649	NODE_74_length_128024_cov_7.571154	81.395	43	6	2	1450	1491	10116	10075	3.1	35.6
